"accl_x_value","accl_y_value","accl_z_value","gyro_x_value","gyro_y_value","gyro_z_value","mag_x_value","mag_y_value","mag_z_value","action_class"
"3.90444","0.388325","5.58355","0.116063","0.0279739","-0.172182","-17.515","-11.8227","-31.3197","1"
"-0.70847","-0.880622","9.78231","0.0475856","0.0132926","0.0558058","-1.59062","18.4344","-41.721","0"
"3.99902","0.34879","5.4561","0.213654","-0.0531616","-0.0445816","-16.3965","-11.9075","-30.224","1"
"-1.17893","-0.369787","9.8835","-0.14073","0.062027","-0.148325","1.34106","16.3885","-43.8856","0"
"3.46727","0.938978","5.93514","0.0669022","-0.0632159","-0.154751","-13.6677","-10.1184","-33.9475","1"
"-1.23546","-0.925877","9.64195","0.00709316","0.0953086","-0.0224043","-0.668335","17.8737","-42.8332","0"
"4.23224","0.863976","5.12608","0.166118","-0.0906053","-0.0844283","-17.3252","-13.6878","-29.7809","1"
"-1.07946","-0.76471","9.7443","-0.054903","0.1175","-0.138618","-1.55315","17.4059","-42.7052","0"
"3.59022","0.982069","5.7963","0.00927407","-0.0432619","-0.0684738","-15.5058","-9.06819","-32.6597","1"
"-0.399776","-0.8811","9.69512","0.057848","0.0380154","0.0232544","-4.35944","17.0778","-42.6229","0"
"3.39248","0.820183","5.96432","0.0613363","0.0198903","-0.149173","-14.281","-7.98187","-34.4482","1"
"-2.16785","-1.67966","9.32128","0.0507568","-0.0169006","0.0824234","3.63693","19.8563","-41.9727","0"
"3.58078","0.784329","6.28599","0.0127625","-0.0638702","-0.0665863","-15.8726","-8.01625","-33.3919","1"
"0.442062","-0.900038","9.67776","0.0246836","0.0746867","0.0449405","-5.89684","17.2109","-42.472","0"
"3.51197","0.505184","6.17962","0.0589466","0.0120554","-0.143377","-13.5501","-7.21483","-32.2671","1"
"0.162697","-0.779812","9.70737","0.0363731","0.0382023","0.0177135","-5.63183","16.6609","-43.3397","0"
"3.87514","0.33522","5.80193","0.0958197","0.024619","-0.162718","-16.5967","-8.14111","-33.68","1"
"-0.359833","-1.04372","9.6361","0.0848999","0.0226161","0.116679","-0.351206","17.8502","-43.7332","0"
"3.90685","0.6289","5.70616","0.0757853","-0.0140483","-0.0154002","-14.2621","-9.78699","-33.697","1"
"0.121373","-1.21151","9.78837","-0.0193808","0.0259029","-0.071373","-2.77078","18.8466","-43.1919","0"
"3.93257","0.264823","6.08335","0.073038","-0.0566629","-0.181703","-15.9139","-7.82036","-34.065","1"
"0.152513","-1.00822","9.73007","0.0379147","0.0505202","0.017824","-4.07104","18.1636","-43.7271","0"
"4.30597","1.27203","5.67531","0.0217285","-0.069264","-0.00350843","-17.4838","-9.2089","-34.2499","1"
"0.710403","-0.70689","9.70631","-0.018546","0.139596","-0.0685861","-7.4585","17.3248","-43.6249","0"
"3.53763","0.304287","6.21184","0.0433001","0.0104555","-0.13992","-16.8437","-5.10123","-34.4559","1"
"-0.37333","-1.38467","9.70933","0.0148399","0.0399642","-0.00493414","-3.4661","19.5892","-42.8909","0"
"3.92862","0.892462","5.91951","0.0953627","-0.0178587","-0.130505","-16.1885","-8.8231","-34.976","1"
"-0.776535","-1.00831","9.71204","-0.0149909","0.0724369","0.00449626","-2.0813","18.2766","-43.6679","0"
"3.36238","1.38402","6.05715","0.0654333","-0.0260423","-0.089736","-13.3655","-7.45132","-35.3053","1"
"-0.539183","-0.740234","9.72529","-0.000808716","0.0771705","-0.0292375","-3.07855","17.2604","-43.7537","0"
"3.38078","2.19436","5.78379","0.0731396","-0.0486476","-0.068061","-12.3046","-10.7138","-35.2528","1"
"-0.844539","-0.420729","9.70505","-0.0443558","0.0444931","-0.0662064","-2.42889","16.2202","-44.6954","0"
"4.20658","2.63067","4.66941","0.142572","-0.00572001","-0.0355072","-15.048","-16.0564","-33.2392","1"
"-0.491802","-1.02182","9.92001","-0.0908994","0.0320615","-0.117164","-3.15247","18.9024","-43.0591","0"
"3.66347","2.15661","5.67361","0.129082","-0.0758993","0.0397095","-12.9512","-11.277","-34.9443","1"
"-0.0540829","-0.706978","9.89331","-0.17622","0.205629","-0.219494","-6.3261","17.5018","-42.7063","0"
"3.80566","2.25115","5.24691","0.202285","-0.0160848","0.0736593","-14.3846","-12.3509","-33.9624","1"
"-0.300726","-0.662582","9.87517","-0.199998","0.0747917","-0.205512","-4.34251","17.1578","-43.1165","0"
"4.2922","2.55166","5.07624","0.15315","-0.102869","0.00880759","-14.7319","-14.7064","-33.9308","1"
"-0.466307","-0.0773678","9.88561","-0.11738","0.1982","-0.20005","-4.77886","15.6088","-44.738","0"
"2.85551","2.07048","6.30664","0.0661984","-0.0132465","-0.133731","-11.7772","-8.90007","-37.2931","1"
"-1.35013","-0.540297","9.62059","-0.0041453","0.00144653","0.0552724","0.104472","16.7346","-43.8588","0"
"3.84412","1.81264","5.71368","0.144614","-0.0910479","-0.10127","-13.4172","-12.9452","-36.2499","1"
"-1.94823","-0.347165","9.54687","-0.00497996","0.0219604","-0.0364827","0.633647","15.7544","-44.7251","0"
"2.76699","1.70324","5.98532","0.109178","0.0484212","-0.148972","-10.608","-13.6574","-34.8703","1"
"-2.06864","-0.853362","9.45458","0.035458","-0.0271691","0.0310203","1.09448","17.363","-43.1043","0"
"2.7041","1.52233","6.78918","0.0569834","-0.0708893","-0.153586","-12.0346","-7.66256","-34.9987","1"
"0.383768","-0.328817","9.70096","-0.00435257","-0.0070076","0.000347137","-8.43849","15.436","-44.3241","0"
"3.04228","0.990972","6.97585","0.0518817","0.0723491","-0.0461049","-13.4608","-4.53608","-37.3113","1"
"0.396049","-0.373306","9.65529","0.00174522","-0.000326157","-0.0124798","-5.8178","15.7129","-44.429","0"
"4.21117","2.7947","5.2953","0.0535879","0.0175047","-0.0891132","-12.7355","-13.8097","-34.3775","1"
"0.419424","-0.89535","9.75762","0.011713","0.0378876","-0.0315571","-7.99732","17.7378","-43.2587","0"
"4.08922","2.53221","5.63235","0.0542019","0.0141691","0.0583559","-14.1072","-13.076","-35.1892","1"
"0.0168956","-0.452567","9.79479","-0.0490931","0.0724654","-0.132448","-5.60525","16.1779","-43.5767","0"
"2.89348","1.84293","6.13015","0.0967907","0.0256899","-0.10857","-11.7464","-8.09258","-35.3972","1"
"-0.270721","-0.0897776","9.64938","-0.00223033","0.0038147","0.0203349","-3.10847","14.8877","-44.7159","0"
"3.07084","1.91244","6.15506","-0.0298166","0.00389194","0.0244684","-12.1988","-9.49745","-35.1565","1"
"-0.276682","0.0485521","9.68289","0.0138161","0.0223846","0.00985856","-4.22308","14.4588","-44.1007","0"
"3.41476","2.05975","5.62243","0.0592597","0.00824084","-0.129777","-13.2623","-12.357","-33.3704","1"
"-0.410437","-0.172073","9.6841","0.0467965","0.104098","0.0111062","-4.19639","15.1038","-43.9471","0"
"2.93158","1.55511","6.02529","0.0418625","-7.62939e-06","-0.0956977","-11.9474","-9.62001","-34.4056","1"
"-0.335037","-1.1375","9.82491","-0.0448587","0.0301514","-0.0613883","-6.27485","18.8298","-42.3423","0"
"3.69159","2.0273","5.60527","0.101733","0.0047109","0.00757039","-14.3949","-11.8283","-34.9819","1"
"0.047072","-0.537759","9.7976","-0.0302415","0.0612627","-0.0803777","-5.33364","16.2048","-44.2857","0"
"3.98705","2.66477","4.58823","0.156277","0.058109","-0.00753432","-14.0848","-16.7565","-33.2907","1"
"-0.674063","-1.11411","10.062","-0.162018","0.00258636","-0.228559","-4.21886","18.737","-43.058","0"
"3.40433","1.96778","5.68096","0.11182","-0.0288849","0.0120021","-12.814","-12.3465","-35.2963","1"
"0.160277","-0.638715","9.82514","-0.04086","0.0358108","-0.0825882","-5.67261","16.7003","-44.045","0"
"3.85828","1.76552","5.57697","0.179078","-0.0623233","-0.111034","-13.8827","-13.5606","-35.0676","1"
"0.0124318","-0.818736","9.88767","-0.063088","0.0386861","-0.0408264","-4.46889","17.276","-43.7158","0"
"3.13592","1.37308","6.0178","0.0836857","0.0298397","-0.192484","-11.7287","-10.8371","-33.9107","1"
"-0.0216255","-1.43694","9.71572","0.000563621","0.0121832","-0.0117502","-7.16572","18.8828","-42.5839","0"
"2.98094","1.16457","6.1893","0.130596","0.0304812","-0.115719","-12.3904","-9.84661","-36.1218","1"
"-0.430678","-0.676228","9.75778","0.00291952","-0.0225868","-0.00197728","-4.83093","16.2961","-44.5825","0"
"3.10693","1.64363","6.13187","0.159941","-0.0450274","-0.191111","-12.7953","-11.9619","-36.6642","1"
"-0.767796","-0.41202","9.79045","-0.0205777","0.0367457","-0.0524368","-4.65368","15.3536","-45.1118","0"
"2.15376","1.29819","6.64926","0.0439524","0.0542623","-0.123942","-9.90662","-7.27498","-37.1419","1"
"-0.202792","-1.15306","9.71227","0.0134527","-0.0108171","0.00481484","-6.03027","17.7985","-43.8588","0"
"2.18459","1.44822","7.20911","0.0909142","-0.0305328","-0.160251","-11.2447","-7.33302","-37.4358","1"
"-0.263533","-0.785994","9.7002","0.00901903","-0.00123814","0.0077907","-6.07409","16.7188","-44.3262","0"
"2.81739","1.73449","7.07159","-0.246855","0.062265","-0.276239","-12.475","-10.4453","-36.5857","1"
"-0.239541","-0.833186","9.73499","0.00316874","0.00798162","0.0243912","-5.08334","16.8036","-43.6495","0"
"3.53169","1.05595","5.39801","0.132152","-0.0619729","0.0732214","-14.6468","-12.0332","-34.207","1"
"-1.81111","-0.236806","8.43322","0.0140267","-0.0535989","-0.086932","-11.1209","-4.89611","-36.9798","0"
"6.3844","-1.9716","4.06292","0.260017","0.33984","0.146018","-30.368","-1.94391","-32.7373","2"
"-0.190595","-1.80323","9.55431","0.0839604","0.23836","-0.302344","1.46288","20.3156","-43.44","0"
"6.62165","-2.65811","4.81867","0.339713","0.318119","0.0197029","-27.6877","-2.08549","-33.5793","2"
"-0.553219","-1.842","9.64349","0.107262","0.563713","-0.712799","2.58408","20.9591","-43.1519","0"
"6.62351","-2.40629","4.41407","0.204861","0.169373","-0.0124907","-27.9977","-1.86564","-32.8412","2"
"-0.0772705","-1.52815","9.78027","0.0807292","0.501724","-0.622019","2.81728","19.4646","-43.602","0"
"6.33203","-2.37101","4.57852","0.222654","0.29148","-0.0736936","-26.7347","-2.2637","-32.8569","2"
"-0.429425","-2.01777","9.57321","0.0451033","0.0898251","-0.145147","2.58857","21.2782","-42.1712","0"
"7.52884","-2.33111","3.64478","0.208308","0.0895723","0.105021","-29.6971","-5.06153","-31.4163","2"
"-0.700497","-2.03881","9.18522","0.0345306","1.11457","-1.15809","3.48816","20.2358","-43.322","0"
"6.83945","-2.08225","4.59114","0.240792","0.265239","-0.0324389","-26.5622","-2.69716","-34.1453","2"
"-1.46845","-1.87915","9.55003","0.0842857","0.446308","-0.563175","5.04913","21.2433","-41.6779","0"
"7.14415","-1.71775","4.36766","0.244209","0.186582","0.0477905","-28.1565","-6.24653","-33.364","2"
"-1.11493","-1.37957","9.8118","0.0994835","0.717461","-0.904869","4.80995","18.7649","-43.9766","0"
"6.8539","-2.04705","4.27578","0.226948","0.202761","0.117358","-28.794","-6.08429","-34.1114","2"
"-1.15411","-0.949286","9.8779","0.0810608","0.573087","-0.773157","3.47778","17.4463","-45.0397","0"
"6.68648","-2.2574","4.80482","0.252188","0.315008","-0.0532934","-26.8545","-3.38211","-34.6728","2"
"-0.988665","-1.29664","9.67311","0.0305583","0.0889358","-0.186521","2.55102","19.5101","-44.1081","0"
"6.36977","-2.27319","4.87375","0.173753","0.326575","-0.0370997","-26.2195","-2.8579","-35.6206","2"
"-1.1155","-0.170504","9.69485","0.0873553","0.0153262","-0.145336","-0.930913","16.4022","-45.6028","0"
"6.83157","-1.81842","4.33326","0.266485","0.475885","-0.103099","-27.0984","-3.88322","-34.2219","2"
"-1.01112","-0.943878","9.51798","0.0531952","0.0269257","-0.0872742","-3.23608","18.9651","-44.4324","0"
"6.32298","-1.23427","4.66526","0.257673","0.384382","-0.0542178","-24.9584","-3.61938","-35.467","2"
"-1.13198","-0.802593","9.65759","0.0908792","-0.0215585","-0.0856367","-0.553458","18.7384","-44.8558","0"
"6.48665","-1.63247","4.44169","0.253579","0.396573","0.0253989","-26.1892","-4.13423","-35.2696","2"
"-1.60893","-0.529681","9.47926","0.131528","0.168788","-0.327716","2.00424","17.1796","-45.4862","0"
"6.89744","-1.18261","4.59273","0.232852","0.36754","-0.0212173","-27.5966","-5.2407","-35.05","2"
"-1.11823","-1.00101","9.86554","0.0485657","0.103152","-0.234113","-1.8399","18.8544","-45.1642","0"
"6.77998","-2.31895","4.42589","0.273861","0.364168","-0.000752258","-27.1494","-2.60101","-35.6412","2"
"-1.29807","-0.348874","9.50909","0.111127","0.0791041","-0.176277","-0.515747","17.1738","-46.0424","0"
"6.08642","-2.43656","5.33449","0.304563","0.479694","-0.0377266","-24.6503","-1.75751","-36.5467","2"
"-1.25886","-0.406241","9.72531","0.0944336","0.128296","-0.265594","-0.505981","17.3654","-45.7681","0"
"6.72124","-1.91252","4.42495","0.291326","0.321516","0.150691","-27.2941","-4.37004","-33.3296","2"
"-1.68808","-0.404585","9.55528","0.0890706","0.314529","-0.446952","1.59086","17.0444","-43.1929","0"
"6.25255","-2.10276","4.4497","0.321321","0.423648","-0.0388852","-25.41","-3.24816","-31.2768","2"
"-1.26179","-0.618677","9.58862","0.0890564","0.0526733","-0.226007","5.75867","18.0054","-42.9794","0"
"6.70427","-2.51769","3.57248","0.161665","0.324081","-0.0679096","-29.0115","-0.274658","-27.9871","2"
"-0.61315","-0.730061","9.65027","0.0679073","0.101553","-0.0862598","0.0562668","18.8292","-42.5571","0"
"6.8682","-2.5779","3.94489","0.266429","0.310734","-0.0249409","-28.2467","-1.17246","-30.2187","2"
"-1.50112","-0.161386","9.29875","0.0654558","0.0354396","-0.184599","3.99911","16.3265","-42.9522","0"
"6.93132","-2.20627","4.12912","0.22864","0.356049","-0.0757345","-26.4951","-0.672186","-30.3325","2"
"-1.4717","-0.0246604","9.49457","0.0262342","0.0277928","-0.064621","1.74866","16.0455","-44.4857","0"
"7.38366","-2.11995","3.59856","0.259348","0.354282","0.0164711","-28.3318","-2.50008","-31.2876","2"
"-1.55205","-0.664157","9.58681","0.105954","0.252887","-0.36503","4.4751","18.6221","-43.0457","0"
"6.92371","-2.73473","3.65319","0.263255","0.33606","0.0768063","-28.2284","-0.624406","-27.5542","2"
"1.34222","-2.2595","9.52197","0.132847","0.234996","-0.241592","-5.49556","23.5801","-39.0148","0"
"7.99467","-3.25178","3.83518","0.235405","0.214845","0.0422154","-30.2522","0.567466","-29.0637","2"
"0.553101","-1.74144","9.45062","0.0742289","0.355802","-0.403295","-3.28445","21.713","-40.5808","0"
"7.24765","-2.91637","4.34213","0.221344","0.282589","-0.0211792","-26.0094","2.93954","-32.0166","2"
"0.534892","-2.00545","9.73154","0.0534973","0.0132032","-0.114607","-1.82561","22.9658","-40.3693","0"
"7.07689","-3.22064","4.0267","0.248917","0.292059","0.0566768","-28.1085","1.42597","-31.3279","2"
"-0.168318","-1.39344","9.49279","0.0956464","0.231153","-0.245067","-4.03726","21.1929","-40.885","0"
"7.71216","-2.13023","4.48939","0.235365","0.264303","0.015358","-28.3031","0.270462","-30.3719","2"
"0.513123","-1.41593","9.80924","0.039238","0.106615","-0.149635","-2.05078","20.2145","-41.9855","0"
"6.83583","-2.81043","4.06874","0.188761","0.290801","-0.0351795","-28.2524","0.56334","-31.4279","2"
"-0.448622","-1.63063","9.73833","0.0535851","0.0828323","-0.0853424","-0.318337","21.5412","-41.4013","0"
"6.25105","-3.15184","4.97078","0.263305","0.310931","0.00542984","-25.8698","1.92871","-33.1448","2"
"-0.0330091","-1.451","9.70907","0.050681","0.0882699","-0.144313","-1.21002","20.9619","-41.4823","0"
"6.17584","-2.80258","5.13171","0.215278","0.316328","-0.0544859","-24.8529","0.553493","-34.1664","2"
"-0.00611687","-1.29766","9.74907","0.0632744","0.0349884","-0.036787","-1.13945","20.5509","-41.9371","0"
"7.00667","-2.84482","5.23216","0.246404","0.344542","-0.063891","-25.3953","0.655325","-33.9786","2"
"-0.585504","-1.10848","9.73564","0.0663256","0.0764443","-0.1096","0.0516619","19.6854","-42.0986","0"
"6.58777","-2.21316","4.9877","0.207685","0.365938","-0.0280318","-23.4106","0.373695","-34.0538","2"
"0.0926456","-0.983791","9.6298","0.0690765","0.0318775","-0.0608635","-1.39961","19.335","-42.7347","0"
"6.81055","-2.64578","5.10194","0.272267","0.350958","0.0114834","-23.5768","0.45953","-35.0841","2"
"-0.580981","-1.12294","9.74888","0.0506566","0.174955","-0.314603","-2.24787","19.8659","-42.7803","0"
"6.01672","-1.27537","5.23485","0.271573","0.356556","-0.0264529","-23.0357","-2.85717","-34.0821","2"
"-0.868851","-1.34631","9.6936","0.0361506","0.0220439","-0.167157","3.33125","20.753","-41.939","0"
"6.63149","-1.96188","4.35313","0.216333","0.269093","0.0243458","-24.8068","-1.40693","-32.9205","2"
"0.0763601","-1.32009","9.73225","0.0370903","0.0757853","-0.0949364","1.22846","19.944","-42.2596","0"
"7.22371","-2.45605","4.16884","0.276242","0.246467","0.185536","-27.7085","-3.8776","-31.9296","2"
"0.463221","-2.03353","10.0278","0.0742188","0.523384","-0.502335","0.0737508","22.4185","-40.877","0"
"6.32381","-2.45039","5.15146","0.177372","0.287202","-0.00457546","-23.3776","0.0327701","-34.3167","2"
"-0.440277","-1.63656","9.67297","0.0624782","0.0990034","-0.165501","1.394","21.4759","-41.5981","0"
"6.63169","-2.09816","4.71749","0.236407","0.296292","0.0994088","-25.3135","-1.96584","-33.5808","2"
"-0.285126","-1.26318","9.50827","0.0911992","0.246356","-0.286105","1.56275","20.2922","-42.1562","0"
"6.9834","-2.26243","5.09575","0.168244","0.22571","-0.0371442","-25.1356","0.159927","-33.3629","2"
"-0.73975","-0.996033","9.55565","0.0758449","0.159443","-0.184799","1.08098","19.46","-42.0643","0"
"6.54444","-2.44623","4.55631","0.240895","0.343658","0.0456599","-24.6716","-0.942592","-33.6149","2"
"-0.701846","-0.73954","9.73976","0.0922521","0.053393","-0.142273","4.61553","18.3563","-43.118","0"
"6.04675","-2.16751","4.94866","0.250023","0.382007","-0.0402888","-21.9641","-1.89032","-33.7812","2"
"-0.888964","-1.0643","9.5293","0.0530178","0.00653294","-0.128481","5.8306","19.948","-40.5768","0"
"7.34502","-1.95838","4.46257","0.258409","0.265736","0.153401","-24.0606","-2.40504","-30.6325","2"
"-0.160843","-2.09214","9.31252","0.171533","0.663934","-0.595065","4.01245","23.5843","-37.9431","0"
"6.52193","-2.46829","5.12567","0.276055","0.371085","0.0411996","-21.1694","0.672554","-30.8488","2"
"-1.08283","-1.66822","9.66016","0.238779","0.202335","-0.288116","8.22327","22.2101","-39.1217","0"
"6.73697","-2.83874","5.20282","0.218246","0.202939","0.0676889","-22.592","0.467968","-32.0459","2"
"-0.562958","-1.96248","9.7721","0.105611","0.280162","-0.328222","3.818","22.9922","-38.7095","0"
"7.11594","-1.99922","5.29381","0.173606","0.257155","-0.0775326","-24.5144","-0.580013","-30.9395","2"
"-0.341414","-1.53935","9.79859","0.0611298","0.106303","-0.0784714","0.13855","21.7186","-39.6548","0"
"6.74407","-2.23141","4.42311","0.208069","0.260217","-7.20554e-05","-23.7289","-0.855001","-31.5508","2"
"-0.316045","-1.13544","9.64668","0.0489883","0.0464389","-0.0923449","0.832876","20.5535","-40.6726","0"
"5.75859","-2.53357","5.17525","0.274405","0.340813","-0.0634147","-21.4255","0.555505","-32.2799","2"
"-0.0620194","-1.68466","9.7675","0.0167675","-0.00404358","-0.0342693","2.18029","21.6829","-40.2283","0"
"6.69626","-2.05654","5.37968","0.240252","0.367371","0.0890121","-20.1679","-1.81986","-33.0615","2"
"-0.425246","-1.33994","9.71483","0.0362358","0.104832","-0.119987","3.73828","20.046","-41.0252","0"
"7.07525","-2.13859","5.02623","0.244464","0.325159","0.0437489","-22.2436","-2.56252","-31.5147","2"
"-0.148825","-1.30936","9.78505","0.052554","0.134315","-0.167758","1.54558","20.8993","-40.1632","0"
"6.75851","-1.83449","5.15313","0.325905","0.231236","0.271288","-23.0609","-4.3453","-30.9943","2"
"-1.01252","-1.32654","9.49447","0.06207","0.374612","-0.395509","5.09907","20.9972","-39.3505","0"
"6.95493","-2.42355","5.39777","0.365745","0.138645","0.245821","-24.5805","-4.27246","-28.4689","2"
"-0.722904","-1.63156","9.53984","0.00949478","0.414299","-0.430641","5.3229","21.5675","-37.8967","0"
"5.66408","-2.7964","5.28636","0.388745","0.391381","0.0946617","-21.6133","-0.536823","-30.8944","2"
"-1.03868","-1.57734","9.67209","0.0988785","0.203233","-0.233229","6.34491","22.112","-38.2648","0"
"6.07692","-2.35147","5.95723","0.237101","0.471586","0.117386","-20.0893","-1.71738","-30.9695","2"
"-0.761568","-1.78401","9.73828","0.0932566","0.156767","-0.208489","5.24733","22.7393","-38.9694","0"
"6.08903","-1.94911","5.58964","0.314341","0.433039","-0.0285923","-21.2844","-2.36287","-30.3451","2"
"-0.930563","-0.826993","9.75471","0.0464691","0.0660171","-0.1602","2.47589","19.6481","-41.0527","0"
"6.71143","-2.70335","4.10636","0.328622","0.364207","0.193162","-24.8642","-2.5115","-30.0849","2"
"-0.824454","-1.19696","9.43952","0.0742889","0.368959","-0.358147","3.4404","20.788","-40.4372","0"
"6.25527","-2.22398","5.02977","0.317965","0.440202","-0.000219009","-21.0698","-0.998553","-31.2336","2"
"-0.825606","-1.0711","9.83559","0.0647064","-0.00814514","-0.100731","5.90805","19.7636","-40.4097","0"
"6.44384","-2.2789","5.60353","0.343938","0.558262","-0.000530467","-18.8906","-1.16918","-32.6556","2"
"-1.15294","-0.88475","9.5928","0.0406429","-0.0471584","-0.0141972","7.84149","18.568","-41.1625","0"
"6.56525","-2.23618","4.43324","0.249741","0.275945","0.103043","-22.7493","-4.57892","-31.0455","2"
"-1.80213","-1.15851","9.43967","0.0785709","0.199075","-0.263218","7.86218","18.761","-41.8872","0"
"6.47077","-2.01194","5.36727","0.328858","0.39059","0.123218","-22.2866","-3.07693","-32.5049","2"
"-0.742845","-1.05318","9.76775","0.0814107","0.116703","-0.196125","8.2957","18.2994","-42.5083","0"
"6.76086","-2.90546","3.91596","0.28138","0.355067","0.0658436","-23.5278","-4.96635","-31.0373","2"
"-1.63863","-1.56012","9.61352","0.092907","0.146605","-0.156258","11.525","20.1473","-40.5287","0"
"6.79878","-2.0008","5.14856","0.195419","0.46191","0.0175171","-20.3297","-5.44866","-31.6913","2"
"-1.56604","-0.997538","9.62214","0.104153","0.100465","-0.14188","9.87892","18.6114","-41.1851","0"
"6.40539","-2.08455","5.64241","0.311581","0.367424","0.0444141","-21.4517","-3.70178","-31.9246","2"
"-1.95818","-1.32167","9.426","0.095588","0.161831","-0.222712","10.1464","19.9549","-40.3337","0"
"6.52732","-2.21471","5.2514","0.362188","0.425566","0.0818302","-21.8465","-2.20534","-30.213","2"
"-1.73758","-1.46973","9.52976","0.0871713","0.209768","-0.181006","7.78318","21.5783","-38.3689","0"
"6.89652","-2.27479","4.8667","0.318325","0.42147","-0.0190068","-21.6845","-1.26407","-29.7527","2"
"-2.23139","-1.03816","9.395","0.0253949","0.0147112","-0.0512212","10.173","19.9954","-39.5885","0"
"6.59319","-2.66934","4.78372","0.387548","0.281577","0.211041","-23.3469","-2.50931","-29.3624","2"
"-1.72483","-0.887355","9.5175","0.0389031","0.219421","-0.229449","7.53911","19.6075","-40.3861","0"
"6.10184","-2.94841","4.61773","0.360962","0.422253","0.0739315","-20.689","-1.81086","-30.7105","2"
"-1.82798","-1.38859","9.45573","0.070363","0.148862","-0.13058","10.1375","20.8042","-39.0748","0"
"6.14374","-1.98988","4.99592","0.30617","0.398923","0.031285","-20.9563","-3.02465","-30.6624","2"
"-1.19441","-1.02481","9.78547","0.0445455","0.107501","-0.131175","7.27882","19.5362","-40.527","0"
"6.92285","-1.33923","4.99403","0.266903","0.35896","-0.0532354","-20.5157","-4.32375","-31.1484","2"
"-1.69347","-0.819865","9.65321","0.0782814","0.0875905","-0.115253","9.81433","18.4788","-39.9386","0"
"7.63036","-1.84671","4.58813","0.223606","0.298691","0.0457602","-22.2835","-3.44454","-30.4743","2"
"-1.83397","-0.92505","9.55107","0.100512","0.184713","-0.168493","10.3467","18.8398","-40.2823","0"
"6.61346","-1.86659","4.58767","0.287404","0.219704","0.23392","-21.6878","-5.71984","-29.5492","2"
"-1.64274","-1.08955","9.52763","0.0650348","0.235911","-0.248385","11.1347","18.8069","-40.0274","0"
"7.17179","-2.01216","5.35286","0.324916","0.354985","0.190525","-21.6884","-5.31673","-30.6581","2"
"-1.45181","-1.32079","9.69531","0.11555","0.298677","-0.315413","10.6121","19.8797","-40.0955","0"
"6.07979","-2.96835","4.2491","0.302687","0.417276","0.0542212","-22.5894","-3.69921","-30.27","2"
"-1.53207","-1.19996","9.62147","0.08426","0.124825","-0.150499","8.41742","20.2398","-39.9685","0"
"5.94173","-3.06875","4.86914","0.336505","0.454449","0.110919","-19.7647","-1.02925","-31.3153","2"
"-1.96436","-1.17579","9.44848","0.126193","0.0563311","-0.135402","7.62732","20.1637","-39.3514","0"
"7.21082","-2.19309","5.48701","0.432199","0.434786","0.233977","-22.6119","-3.55129","-30.1255","2"
"-2.21872","-1.15938","9.66405","0.0942963","0.230872","-0.241494","11.3809","20.462","-38.7539","0"
"6.17567","-2.61954","5.36124","0.413835","0.40601","0.264494","-22.9015","-3.41309","-28.8824","2"
"-1.20389","-1.42188","9.48067","0.0980116","0.296508","-0.27079","7.94634","21.047","-39.7823","0"
"6.49545","-2.21363","4.66924","0.350142","0.470904","0.105749","-19.9598","-3.12554","-31.1633","2"
"-2.66682","-1.09019","9.34528","0.0399323","0.0378271","-0.0633527","5.79122","19.3785","-41.0466","0"
"5.78726","-1.91793","6.32375","0.267514","0.482537","0.231849","-18.2644","-5.0015","-33.4824","2"
"-1.3936","-1.8827","9.63431","0.144888","0.224202","-0.266792","3.94424","22.2037","-39.756","0"
"6.43184","-2.22683","5.81839","0.396942","0.298759","0.387435","-19.9271","-3.15226","-34.0351","2"
"-1.20215","-1.09378","9.55785","0.122437","0.374254","-0.375954","8.89727","18.0264","-42.1824","0"
"7.29645","-2.21671","4.73481","0.304555","0.387683","0.053518","-22.0247","-3.58573","-30.4747","2"
"-1.59153","-1.35064","9.57373","0.167255","0.147824","-0.284173","9.26768","19.4946","-40.0781","0"
"6.88161","-2.42211","4.5709","0.347265","0.402752","-0.0248337","-21.4262","-1.82487","-31.8006","2"
"-1.97283","-1.03219","9.42924","0.143389","0.176546","-0.23851","11.322","18.7672","-40.7412","0"
"6.38591","-1.84925","5.61514","0.24472","0.412629","0.0755013","-18.7447","-3.46468","-33.6849","2"
"-2.31578","-1.35028","9.49306","0.173581","0.421112","-0.290438","11.6554","19.649","-40.5052","0"
"6.50298","-2.42718","5.25205","0.347855","0.43065","0.0556326","-19.2435","-2.93579","-31.9933","2"
"-1.12865","-0.876611","9.57989","0.14187","0.193401","-0.247421","8.74198","19.1075","-40.6093","0"
"6.25915","-3.0559","4.7291","0.463722","0.37853","0.204409","-22.1725","-4.44736","-29.1599","2"
"-0.426287","-0.985247","9.6341","0.18975","0.371473","-0.577931","6.24215","19.3604","-40.5794","0"
"6.53579","-3.35076","5.37235","0.438135","0.497524","0.174976","-20.4276","-0.941557","-32.4329","2"
"-0.599437","-1.29795","9.83597","0.174837","0.229691","-0.37638","3.98669","20.583","-41.2641","0"
"7.33301","-2.26167","5.65501","0.321435","0.484561","0.119645","-20.2554","-3.80025","-33.0621","2"
"-2.18848","-0.995853","9.4109","0.247464","0.352954","-0.276975","9.73602","20.1617","-40.9882","0"
"7.41466","-2.25816","4.83353","0.302067","0.330789","0.0912809","-22.6494","-3.63932","-30.1139","2"
