"accl_x_value","accl_y_value","accl_z_value","gyro_x_value","gyro_y_value","gyro_z_value","mag_x_value","mag_y_value","mag_z_value","action_class"
"3.90115","-2.10185","-9.98384","3.60635","-3.4227","2.49052","-30.7022","-21.3608","3.37219","headache"
"6.90048","0.787582","-4.07697","2.91045","-8.60881","1.15216","13.5834","-0.0213623","39.3509","headache"
"9.18986","2.34991","-12.5477","-1.02954","10.2102","-0.335129","-9.84344","1.48163","28.1204","headache"
"27.6289","3.59276","-13.5144","0.39415","-4.35849","0.720047","-32.605","2.24304","18.5089","headache"
"-2.26045","-2.04175","-10.8682","0.193222","-6.16231","0.768356","28.273","8.2489","35.9451","headache"
"17.3962","2.25929","-12.7721","-0.919281","9.24408","-0.18161","-3.16162","2.92511","32.9147","headache"
"5.01564","0.905869","6.06372","0.0248108","1.4695","-0.737793","-38.9572","-1.81274","8.82111","headache"
"3.24055","-5.55693","15.0265","-1.2742","0.656555","-0.811752","-39.2517","-7.35474","0.782776","headache"
"5.3105","0.256256","14.1551","-3.08076","1.18646","-2.22986","-33.5754","-13.356","-14.9658","headache"
"3.63635","-1.67429","9.22383","0.0331116","0.0215302","0.0227509","-14.4852","-16.2811","-36.4838","headache"
"-0.481873","-0.845856","16.6557","-0.107834","0.114731","0.0253296","-14.6378","-15.7959","-37.0651","headache"
"-0.677429","-1.6154","11.2632","0.561279","1.25404","1.26283","-10.791","-14.7919","-38.887","headache"
"3.25046","0.0701599","0.673782","2.35912","-0.449951","3.39362","-16.0065","-18.9774","-30.1636","headache"
"6.05406","-0.628174","1.64832","2.66939","-6.21695","2.78626","-31.2469","-15.2679","11.9659","headache"
"17.8874","-0.155685","7.65045","1.4953","-6.92163","0.894623","22.02","3.20435","39.1418","headache"
"12.0908","1.98918","-1.82967","-1.21687","10.3364","-0.101761","-16.3681","1.11237","24.6475","headache"
"-5.61632","-5.89915","-4.86623","1.36891","-7.62862","0.0381012","-23.3154","2.01416","25.2914","headache"
"13.8665","1.73875","4.32614","0.196884","-1.78763","0.224869","28.6636","9.54132","36.1114","headache"
"8.06169","0.361176","0.932785","-1.62671","9.08293","-0.436935","-29.4571","-3.19519","19.5892","headache"
"4.45557","0.342163","3.48685","-0.414276","0.932068","-0.817963","-39.1449","-6.69556","1.69678","headache"
"1.61229","-5.05504","8.77029","-1.75464","1.26341","-1.60011","-35.7819","-12.7884","-9.70306","headache"
"3.08566","-1.41762","16.0932","-2.34789","0.277832","-1.87158","-30.1819","-14.9155","-22.2076","headache"
"2.82285","-0.608185","11.4083","-1.06903","0.488159","-1.98004","-20.1233","-18.0161","-31.9092","headache"
"0.214966","-0.500854","10.2084","0.0150146","0.0417023","-0.0334778","-18.7439","2.81219","-34.1278","about"
"-0.586624","-0.420746","10.653","-0.0696411","0.100357","0.0401459","-18.1442","3.23029","-34.5886","about"
"2.60814","-0.499039","14.1216","0.260712","-0.139877","0.37793","-17.5766","3.07312","-34.5184","about"
"5.68486","0.362274","3.45258","0.405502","-1.14789","0.409576","-23.172","2.14844","-29.8645","about"
"1.28226","-1.38174","3.41745","-0.703201","-0.649582","-0.545273","-29.8096","2.52075","-23.4665","about"
"-2.8192","-3.47339","7.97711","-0.869644","0.451996","-0.879379","-30.4901","1.43127","-23.2147","about"
"-5.82414","-4.47714","12.4278","-0.890549","1.61282","-0.082962","-22.3511","4.53339","-31.8054","about"
"0.0643005","-3.52301","15.6338","-0.535706","1.21219","0.880066","-9.46655","12.3703","-38.7436","about"
"-0.210373","0.344391","0.684082","0.572571","0.242111","1.27989","-0.572205","12.4863","-41.0477","about"
"0.42543","-0.765244","14.8773","0.616257","-1.6252","0.0126801","-7.8949","6.67877","-38.6826","about"
"-0.372513","-0.730042","10.1247","-0.0251923","0.0111542","-0.00746155","-19.4122","3.66974","-33.226","about"
"1.27078","-0.20578","11.8803","-0.023407","0.176483","0.113144","-19.1971","4.59747","-33.9355","about"
"7.62927","-0.241257","2.89226","0.285522","-0.748825","0.434753","-20.3445","4.01306","-32.3395","about"
"0.339676","-1.77081","1.41028","-0.22023","-1.40976","-0.504608","-29.5731","2.33917","-23.4222","about"
"-5.56888","-3.24498","7.94608","-0.453552","0.306717","-1.41313","-31.5308","-2.81982","-21.5515","about"
"-5.97063","-5.63916","14.2461","-1.29376","1.25177","-0.309647","-25.2365","-2.14233","-29.0756","about"
"-2.99568","-5.20238","15.8617","-1.26436","1.2715","1.32666","-14.4211","11.6165","-36.6913","about"
"-5.63937","-2.85988","12.7821","0.431778","1.14902","1.16977","0.640869","16.0141","-41.3696","about"
"-0.28717","-0.433502","6.34944","1.01999","-0.84584","0.736099","2.77252","6.69708","-42.0456","about"
"-0.449738","-0.802505","7.90732","-0.385742","-1.49806","0.150864","-11.3449","6.62689","-37.5198","about"
"-0.264145","-0.816483","10.2684","0.15741","-0.151657","-0.296692","-16.0049","6.55518","-35.5209","about"
"0.180084","-0.686462","10.7874","-0.0152435","0.0220795","0.00810242","-18.3289","4.94995","-34.819","about"
"1.39658","0.664169","8.8078","0.198959","0.228485","0.238617","-16.7404","4.71344","-35.3683","about"
"1.28128","-0.869705","5.00377","0.0249023","-0.768082","0.106628","-19.5694","4.62494","-33.2947","about"
"-2.20222","-3.07599","7.5983","-0.275894","-0.499207","-0.704514","-24.5575","3.40424","-29.5746","about"
"-7.76424","-5.2547","10.6933","-0.659286","0.776672","-0.985016","-23.1537","1.7395","-31.1874","about"
"-7.3334","-6.54672","15.9344","-1.20036","1.33151","-0.155396","-14.5844","7.46613","-36.9797","about"
"-1.85583","-3.71201","10.2823","-0.628754","1.03455","1.3761","-1.63269","16.4825","-40.6403","about"
"-1.74329","-1.34909","9.77568","0.483246","-0.189865","1.50165","7.46765","14.1541","-41.925","about"
"1.55818","-1.48541","0.442566","0.319183","-1.784","0.207001","-2.81525","10.2722","-40.1672","about"
"-1.10535","-1.48853","9.60672","-0.197571","-1.01126","-0.435822","-14.9902","8.73413","-35.8551","about"
"0.0429077","-1.05534","9.31476","0.00152588","-0.00750732","-0.00822449","-18.6722","7.08923","-34.0652","about"
"0.0402069","-0.895569","11.2686","-0.0208893","0.0216217","0.00975037","-19.1849","7.39288","-34.6222","about"
"2.70474","-0.308823","10.9368","0.190048","-0.297302","0.19519","-19.4122","6.91071","-33.6121","about"
"6.00365","-0.422852","2.38686","0.646378","-1.18427","-0.319778","-26.1902","2.66876","-28.157","about"
"-3.05215","-2.85634","4.22133","-0.909958","0.105484","-0.879288","-29.5151","0.146484","-24.8459","about"
